loc,changefreq,priority,sitemap,sitemap_size_mb,download_date
https://docs.djangoproject.com/es/3.0/intro/tutorial04/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/intro/tutorial05/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/intro/tutorial06/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/intro/tutorial07/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/intro/whatsnext/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/apps/config/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/apps/registry/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/contrib/gis/measure/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
https://docs.djangoproject.com/es/3.0/_modules/django/contrib/messages/api/,daily,0.1,https://docs.djangoproject.com/sitemap-es.xml,0.13216209411621094,2020-11-20 17:23:11.336140+00:00
