directive,content,last_modified,etag,robotstxt_url,download_date
Disallow,/pl/2.1/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pt-br/2.1/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pt-br/2.1/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pt-br/2.1/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/zh-hans/2.1/howto,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/zh-hans/2.1/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/zh-hans/2.1/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/zh-hans/2.1/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/zh-hans/2.1/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/el/2.0/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/el/2.0/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/el/2.0/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/el/2.0/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/2.0/howto,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/2.0/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/2.0/misc,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/2.0/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/2.0/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/2.0/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/fr/2.0/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/fr/2.0/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/id/2.0/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/id/2.0/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/2.0/howto,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/2.0/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/2.0/misc,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/2.0/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/2.0/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/2.0/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ko/2.0/howto,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ko/2.0/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ko/2.0/misc,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ko/2.0/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ko/2.0/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ko/2.0/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/2.0/howto,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/2.0/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/2.0/misc,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/2.0/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/2.0/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/2.0/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pt-br/2.0/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pt-br/2.0/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pt-br/2.0/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/zh-hans/2.0/faq,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/zh-hans/2.0/howto,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/zh-hans/2.0/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/zh-hans/2.0/misc,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/zh-hans/2.0/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/zh-hans/2.0/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/zh-hans/2.0/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/el/1.11/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/el/1.11/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/el/1.11/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/el/1.11/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/1.11/howto,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/1.11/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/1.11/misc,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/1.11/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/1.11/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/1.11/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/fr/1.11/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/fr/1.11/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/id/1.11/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/id/1.11/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.11/faq,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.11/howto,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.11/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.11/misc,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.11/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.11/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.11/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ko/1.11/faq,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ko/1.11/howto,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ko/1.11/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ko/1.11/misc,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ko/1.11/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ko/1.11/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ko/1.11/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/1.11/howto,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/1.11/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/1.11/misc,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/1.11/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/1.11/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/1.11/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pt-br/1.11/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pt-br/1.11/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pt-br/1.11/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/el/1.10/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/el/1.10/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/el/1.10/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/el/1.10/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/1.10/howto,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/1.10/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/1.10/misc,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/1.10/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/1.10/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/es/1.10/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/fr/1.10/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/fr/1.10/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/id/1.10/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/id/1.10/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.10/faq,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.10/howto,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.10/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.10/misc,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.10/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.10/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/ja/1.10/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/1.10/howto,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/1.10/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/1.10/misc,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/1.10/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/1.10/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pl/1.10/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pt-br/1.10/ref,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pt-br/1.10/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/pt-br/1.10/topics,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/fr/1.8/internals,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/fr/1.8/releases,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
Disallow,/*search/?*,2020-11-14 12:00:21+00:00,"""5fafc6d5-1c1d""",https://docs.djangoproject.com/robots.txt,2020-11-20 17:24:49.859202+00:00
User-agent,*,2019-12-19 16:43:12+00:00,"""5dfba8a0-1e""",https://www.djangoproject.com/robots.txt,2020-11-20 17:24:49.870090+00:00
Disallow,/admin,2019-12-19 16:43:12+00:00,"""5dfba8a0-1e""",https://www.djangoproject.com/robots.txt,2020-11-20 17:24:49.870090+00:00
